400.0500000, 0.9545336134
400.0600000, 0.9453995312
400.0700000, 0.9382549167
400.0800000, 0.9287047700
400.0900000, 0.9215464638
400.1000000, 0.9166922959
400.1100000, 0.9108105396
400.1200000, 0.9022264902
400.1300000, 0.8943109608
400.1400000, 0.8881960984
400.1500000, 0.8788638311
400.1600000, 0.8676349546
400.1700000, 0.8557114339
400.1800000, 0.8443247523
400.1900000, 0.8357025547
400.2000000, 0.8286867498
400.2100000, 0.8193731494
400.2200000, 0.8078014038
400.2300000, 0.7946733504
400.2400000, 0.7811899511
400.2500000, 0.7658803811
400.2600000, 0.7516083564
400.2700000, 0.7414960937
400.2800000, 0.7323848950
400.2900000, 0.7250148575
400.3000000, 0.7191205262
400.3100000, 0.7130241818
400.3200000, 0.7074587277
400.3300000, 0.7085683689
400.3400000, 0.7147507523
400.3500000, 0.7206094245
400.3600000, 0.7298039108
400.3700000, 0.7425060676
400.3800000, 0.7564642343
400.3900000, 0.7709473229
400.4000000, 0.7870789977
400.4100000, 0.8073921046
400.4200000, 0.8246200448
400.4300000, 0.8409876038
400.4400000, 0.8615825535
400.4500000, 0.8821307137
400.4600000, 0.8966332040
400.4700000, 0.9178298119
400.4800000, 0.9387470478
400.4900000, 0.9548699939
400.5000000, 0.9732938123
400.5100000, 0.9957418195
400.5200000, 1.017944422
400.5300000, 1.032090586
400.5400000, 1.045249015
400.5500000, 1.053070050
400.5600000, 1.060711829
400.5700000, 1.070809535
400.5800000, 1.083185975
400.5900000, 1.097440068
400.6000000, 1.106008442
400.6100000, 1.112513883
400.6200000, 1.117530053
400.6300000, 1.123824067
400.6400000, 1.127704609
400.6500000, 1.128975472
400.6600000, 1.131988544
400.6700000, 1.133683311
400.6800000, 1.134631212
400.6900000, 1.133178858
400.7000000, 1.126009878
400.7100000, 1.119536346
400.7200000, 1.114514133
400.7300000, 1.106748779
400.7400000, 1.102297568
400.7500000, 1.097913797
400.7600000, 1.089008824
400.7700000, 1.081618691
400.7800000, 1.078225374
400.7900000, 1.079008210
400.8000000, 1.080000892
400.8100000, 1.081732991
400.8200000, 1.081402673
400.8300000, 1.075740228
400.8400000, 1.069522444
400.8500000, 1.068716262
400.8600000, 1.067737776
400.8700000, 1.065859751
400.8800000, 1.062326758
400.8900000, 1.059740293
400.9000000, 1.061693473
400.9100000, 1.063231350
400.9200000, 1.060575422
400.9300000, 1.047420946
400.9400000, 1.039664035
400.9500000, 1.032385263
400.9600000, 1.024273997
400.9700000, 1.011352915
400.9800000, 1.000018548
400.9900000, 0.9880940205
401.0000000, 0.9727173656
401.0100000, 0.9611734802
401.0200000, 0.9498427492
401.0300000, 0.9411986206
401.0400000, 0.9361960994
401.0500000, 0.9305902181
401.0600000, 0.9254674346
401.0700000, 0.9152227244
401.0800000, 0.9097592585
401.0900000, 0.9052309365
401.1000000, 0.8971174806
401.1100000, 0.8913444217
401.1200000, 0.8821138781
401.1300000, 0.8728535958
401.1400000, 0.8612418677
401.1500000, 0.8495606406
401.1600000, 0.8391699977
401.1700000, 0.8295785754
401.1800000, 0.8173244320
401.1900000, 0.8020950553
401.2000000, 0.7917664087
401.2100000, 0.7834267869
401.2200000, 0.7786767638
401.2300000, 0.7733165955
401.2400000, 0.7618538410
401.2500000, 0.7584744449
401.2600000, 0.7620517377
401.2700000, 0.7635782447
401.2800000, 0.7645525457
401.2900000, 0.7681500051
401.3000000, 0.7721955498
401.3100000, 0.7685712412
401.3200000, 0.7610640356
401.3300000, 0.7584554200
401.3400000, 0.7551122077
401.3500000, 0.7503459268
401.3600000, 0.7420119800
401.3700000, 0.7363295097
401.3800000, 0.7316284947
401.3900000, 0.7221034810
401.4000000, 0.7194309838
401.4100000, 0.7168707293
401.4200000, 0.7156203727
401.4300000, 0.7213935046
401.4400000, 0.7237148670
401.4500000, 0.7253179005
401.4600000, 0.7293667662
401.4700000, 0.7324656839
401.4800000, 0.7411065437
401.4900000, 0.7494080482
401.5000000, 0.7552700461
401.5100000, 0.7594454715
401.5200000, 0.7627939514
401.5300000, 0.7657339588
401.5400000, 0.7713214414
401.5500000, 0.7743206901
401.5600000, 0.7768346215
401.5700000, 0.7768838502
401.5800000, 0.7751245870
401.5900000, 0.7743048835
401.6000000, 0.7723305283
401.6100000, 0.7704686366
401.6200000, 0.7725169772
401.6300000, 0.7762893422
401.6400000, 0.7817928252
401.6500000, 0.7885769394
401.6600000, 0.7945495916
401.6700000, 0.8030578541
401.6800000, 0.8118760981
401.6900000, 0.8211729432
401.7000000, 0.8307484932
401.7100000, 0.8387477773
401.7200000, 0.8457111712
401.7300000, 0.8517049544
401.7400000, 0.8570187404
401.7500000, 0.8601455728
401.7600000, 0.8622465078
401.7700000, 0.8605930808
401.7800000, 0.8595215294
401.7900000, 0.8594983088
401.8000000, 0.8584933512
401.8100000, 0.8595698850
401.8200000, 0.8636264833
401.8300000, 0.8658881029
401.8400000, 0.8680833154
401.8500000, 0.8688757830
401.8600000, 0.8692824153
401.8700000, 0.8657184141
401.8800000, 0.8616445036
401.8900000, 0.8557298044
401.9000000, 0.8486634700
401.9100000, 0.8463132650
401.9200000, 0.8405803784
401.9300000, 0.8341340382
401.9400000, 0.8252995284
401.9500000, 0.8148733141
401.9600000, 0.8041756130
401.9700000, 0.7977535328
401.9800000, 0.7873975056
401.9900000, 0.7799342964
402.0000000, 0.7704658123
402.0100000, 0.7623204211
402.0200000, 0.7520809217
402.0300000, 0.7430721451
402.0400000, 0.7321752738
402.0500000, 0.7220778358
402.0600000, 0.7122307414
402.0700000, 0.7045440985
402.0800000, 0.6960757417
402.0900000, 0.6883275531
402.1000000, 0.6804225605
402.1100000, 0.6738386550
402.1200000, 0.6683727665
402.1300000, 0.6630259097
402.1400000, 0.6588723004
402.1500000, 0.6543017419
402.1600000, 0.6501109044
402.1700000, 0.6475872123
402.1800000, 0.6447277011
402.1900000, 0.6417105067
402.2000000, 0.6372175456
402.2100000, 0.6323653387
402.2200000, 0.6291430660
402.2300000, 0.6250226840
402.2400000, 0.6206414765
402.2500000, 0.6142754960
402.2600000, 0.6088875352
402.2700000, 0.6071187159
402.2800000, 0.6054765901
402.2900000, 0.6038522336
402.3000000, 0.6007894927
402.3100000, 0.5960530051
402.3200000, 0.5943055148
402.3300000, 0.5943354603
402.3400000, 0.5946413481
402.3500000, 0.5970482605
402.3600000, 0.5989083123
402.3700000, 0.6047254760
402.3800000, 0.6085301480
402.3900000, 0.6110144498
402.4000000, 0.6167337738
402.4100000, 0.6223723122
402.4200000, 0.6279723131
402.4300000, 0.6360933186
402.4400000, 0.6409470170
402.4500000, 0.6481942107
402.4600000, 0.6530236596
402.4700000, 0.6615319137
402.4800000, 0.6692877375
402.4900000, 0.6742445898
402.5000000, 0.6798072431
402.5100000, 0.6843325482
402.5200000, 0.6868332810
402.5300000, 0.6903688898
402.5400000, 0.6949315870
402.5500000, 0.6958708318
402.5600000, 0.6957550623
402.5700000, 0.6952926760
402.5800000, 0.6977285420
402.5900000, 0.6918038101
402.6000000, 0.6865630106
402.6100000, 0.6860094874
402.6200000, 0.6833868083
402.6300000, 0.6824122856
402.6400000, 0.6821720761
402.6500000, 0.6814959806
402.6600000, 0.6822833850
402.6700000, 0.6846184756
402.6800000, 0.6886133828
402.6900000, 0.6915093432
402.7000000, 0.6936375750
402.7100000, 0.6964227702
402.7200000, 0.6982513548
402.7300000, 0.7020479451
402.7400000, 0.7057916229
402.7500000, 0.7074278647
402.7600000, 0.7070440347
402.7700000, 0.7045252349
402.7800000, 0.6996816736
402.7900000, 0.6968223871
402.8000000, 0.6944268495
402.8100000, 0.6919718485
402.8200000, 0.6896550887
402.8300000, 0.6869065307
402.8400000, 0.6810808455
402.8500000, 0.6754196044
402.8600000, 0.6689484783
402.8700000, 0.6633667954
402.8800000, 0.6585335032
402.8900000, 0.6528736007
402.9000000, 0.6456102274
402.9100000, 0.6391388276
402.9200000, 0.6326869340
402.9300000, 0.6262764205
402.9400000, 0.6190247160
402.9500000, 0.6125003871
402.9600000, 0.6065331222
402.9700000, 0.6039061509
402.9800000, 0.6000566023
402.9900000, 0.5977593225
403.0000000, 0.5985735463
403.0100000, 0.6030917986
403.0200000, 0.6063110741
403.0300000, 0.6081055670
403.0400000, 0.6133167415
403.0500000, 0.6167602456
403.0600000, 0.6198104690
403.0700000, 0.6249067520
403.0800000, 0.6280187342
403.0900000, 0.6311124780
403.1000000, 0.6325763945
403.1100000, 0.6356496317
403.1200000, 0.6426676194
403.1300000, 0.6472020341
403.1400000, 0.6510865369
403.1500000, 0.6580791290
403.1600000, 0.6668708840
403.1700000, 0.6773351592
403.1800000, 0.6888682255
403.1900000, 0.7019597998
403.2000000, 0.7185816901
403.2100000, 0.7359852150
403.2200000, 0.7519286156
403.2300000, 0.7697860410
403.2400000, 0.7889000288
403.2500000, 0.8050478977
403.2600000, 0.8238053576
403.2700000, 0.8462874516
403.2800000, 0.8622262101
403.2900000, 0.8843939217
403.3000000, 0.9082604189
403.3100000, 0.9290991762
403.3200000, 0.9497492455
403.3300000, 0.9665744485
403.3400000, 0.9842154077
403.3500000, 1.000557262
403.3600000, 1.023173116
403.3700000, 1.040049486
403.3800000, 1.061851234
403.3900000, 1.077511300
403.4000000, 1.086081238
403.4100000, 1.105402030
403.4200000, 1.116336685
403.4300000, 1.130413181
403.4400000, 1.142451894
403.4500000, 1.151143531
403.4600000, 1.163449082
403.4700000, 1.176581437
403.4800000, 1.188457592
403.4900000, 1.196203210
403.5000000, 1.199250944
403.5100000, 1.202149360
403.5200000, 1.210428978
403.5300000, 1.220909325
403.5400000, 1.231353655
403.5500000, 1.233492320
403.5600000, 1.232623733
403.5700000, 1.228249745
403.5800000, 1.222652191
403.5900000, 1.215719832
403.6000000, 1.206914549
403.6100000, 1.198565492
403.6200000, 1.189836718
403.6300000, 1.179806903
403.6400000, 1.170874798
403.6500000, 1.157999017
403.6600000, 1.146012118
403.6700000, 1.140373691
403.6800000, 1.129633836
403.6900000, 1.122432602
403.7000000, 1.116789675
403.7100000, 1.114633568
403.7200000, 1.115471511
403.7300000, 1.118111527
403.7400000, 1.115671832
403.7500000, 1.105666297
403.7600000, 1.101396523
403.7700000, 1.099540357
403.7800000, 1.094306993
403.7900000, 1.088638525
403.8000000, 1.081981814
403.8100000, 1.072796236
403.8200000, 1.063489483
403.8300000, 1.062286889
403.8400000, 1.063942336
403.8500000, 1.065533086
403.8600000, 1.063930470
403.8700000, 1.060679429
403.8800000, 1.058347705
403.8900000, 1.052765367
403.9000000, 1.048677505
403.9100000, 1.043143758
403.9200000, 1.038235814
403.9300000, 1.032679809
403.9400000, 1.026718323
403.9500000, 1.016034132
403.9600000, 1.005758933
403.9700000, 0.9973542970
403.9800000, 0.9906336293
403.9900000, 0.9835214990
404.0000000, 0.9720922589
404.0100000, 0.9612412316
404.0200000, 0.9489954163
404.0300000, 0.9372890985
